module	version	kind	url	http_status	final_url	size	sha256
github.com/twitchyliquid64/golang-asm	v0.15.1	zip	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.zip	200	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.zip	485701	448f87fb680adda839b60bbaa0b371c28f99f3928dea7a069f42800e5100018d
github.com/ugorji/go	v1.1.4	info	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.info	200	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.info	50	88bb58cd0048a378a7796f32211513494e69c7907468ad954786adeb9ab432fe
github.com/ugorji/go	v1.1.4	mod	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.mod	200	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.mod	29	589755ca0a0dfdd389daa16e82b4c6c0ec938d3e08b00ab6145547e3628da45c
github.com/ugorji/go	v1.1.4	zip	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.zip	200	https://proxy.golang.org/github.com/ugorji/go/@v/v1.1.4.zip	365064	9db847f1d70b63a1d95f8ea44eaa1b271d5cd00498c867bbff122be5e5516c0b
github.com/ugorji/go/codec	v1.2.12	info	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.info	200	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.info	210	8ab768c2063d55ab35870c76019968a696ad76ec5541502a15786748d94d9f7c
github.com/ugorji/go/codec	v1.2.12	mod	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.mod	200	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.mod	43	6ad1dc13d2bea184c94c7dcacb6073fe2f4ce9449eb6bc8e797f5dbf9e8afd5a
github.com/ugorji/go/codec	v1.2.12	zip	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.zip	200	https://proxy.golang.org/github.com/ugorji/go/codec/@v/v1.2.12.zip	358254	ca38b5b9f58e33de24f88ac2505e2c67f2b454d09d929228a10b938bddda848d
github.com/xiang90/probing	v0.0.0-20190116061207-43a291ad63a2	info	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.info	200	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.info	78	2d5b88d59606aa195fda444b7469e6b31e14a4eb6411a5607295db698ed1db65
github.com/xiang90/probing	v0.0.0-20190116061207-43a291ad63a2	mod	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.mod	200	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.mod	34	0a99bbebf28ac2db075cc89afba745ee3135f432174f6c9b069014b83c5542d3
github.com/xiang90/probing	v0.0.0-20190116061207-43a291ad63a2	zip	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.zip	200	https://proxy.golang.org/github.com/xiang90/probing/@v/v0.0.0-20190116061207-43a291ad63a2.zip	5264	437bdc666239fda4581b592b068001f08269c68c70699a721bff9334412d4181
